,palabra,segmentacion
24581,tami,"['ta','-mi']"
24582,lof,['lof']
24583,mew,['mew']
24584,müley,"['müle','-y']"
24585,ñi,['ñi']
24586,langümafiel,"['langüm','-a','-fi','-el']"
24587,kiñe,['kiñe']
24588,sañwe,['sañwe']
24589,po,['po']
24590,may,['may']
24591,ka,['ka']
24592,feychi,"['fey','-chi']"
24593,mongen,['mongen']
24594,müley,"['müle','-y']"
24595,po,['po']
24596,feymew,['feymew']
24597,ta,['ta']
24598,feychi,"['fey','-chi']"
24599,mongen,['mongen']
24600,tañi,"['ta','-ñi']"
24601,palu,"['pa','-lu']"
24602,yem,['yem']
24603,iney,['iney']
24604,rume,['rume']
24605,feypiy,"['fey','-pi','-y']"
24606,küpa,['küpa']
24607,ilotun,"['ilo','-tu','-n']"
24608,wule,['wule']
24609,küpailosanchutufun,"['küpa','-ilo','-sanchu','-tu','-fu','-n']"
24610,purum,['purum']
24611,rakiduamkefuiñ,"['rakiduam','-ke','-fu','-iñ']"
24612,ilongeay,"['ilo','-nge','-a','-y']"
24613,kiñe,['kiñe']
24614,sañchu,['sañchu']
24615,wule,['wule']
24616,küpa,['küpa']
24617,ufisatufun,"['ufisa','-tu','-fu','-n']"
24618,pilu,"['pi','-lu']"
24619,küpa,['küpa']
24620,kankanufisatufun,"['kankan','-ufisa','-tu','-fu','-n']"
24621,wule,['wule']
24622,ilongeay,"['ilo','-nge','-a','-y']"
24623,kiñe,['kiñe']
24624,ufisa,['ufisa']
24625,chuchi,['chuchi']
24626,ufisa,['ufisa']
24627,chi,['chi']
24628,nungeaiñ,"['nu','-nge','-a','-iñ']"
24629,pikefun,"['pi','-ke','-fu','-n']"
24630,wechewentru,"['weche','-wentru']"
24631,ella,['ella']
24632,pichiwentrulu,"['pichi','-wentru','-lu']"
24633,iñche,['iñche']
24634,kangelu,"['ka','-nge','-lu']"
24635,ka,['ka']
24636,wule,['wule']
24637,küpa,['küpa']
24638,kazuelaachawalltun,"['kazuela','-achawall','-tu','-n']"
24639,iloachawalltuaiñ,"['ilo','achawall','-tu','-a','-iñ']"
24640,feychi,"['fey','-chi']"
24641,rakiduam,['rakiduam']
24642,niey,"['nie','-y']"
24643,ta,['ta']
24644,wecheke,"['weche','-ke']"
24645,che,['che']
24646,pichike,"['pichi','-ke']"
24647,che,['che']
24648,kampu,['kampu']
24649,mew,['mew']
24650,welu,['welu']
24651,tüfamew,"['tüfa','-mew']"
24652,ka,['ka']
24653,mongen,['mongen']
24654,müley,"['müle','-y']"
24655,fey,['fey']
24656,tüfa,['tüfa']
24657,mew,['mew']
24658,küpa,['küpa']
24659,iloachawalltun,"['ilo','achawall','-tu','-n']"
24660,amuan,"['amu','-a','-n']"
24661,ñi,['ñi']
24662,ngillayael,"['ngilla','-ya','-el']"
24663,carniceria,['carniceria']
24664,mew,['mew']
24665,chew,['chew']
24666,ñi,['ñi']
24667,fendengeken,"['fende','-nge','-ke','-n']"
24668,ilo,['ilo']
24669,fey,['fey']
24670,ta,['ta']
24671,pichike,"['pichi','-ke']"
24672,che,['che']
24673,fey,['fey']
24674,tüfamew,"['tüfa','-mew']"
24675,ilosanchu,"['ilo','-sanchu']"
24676,iloachawall,['ilo-achawall']
24677,iloufisa,"['ilo','-ufisa']"
24678,ilowaka,"['ilo','waka']"
24679,kimniey,"['kim','-nie','-y']"
24680,tañi,"['ta','-ñi']"
24681,longko,['longko']
24682,mew,['mew']
24683,tañi,"['ta','-ñi']"
24684,ngillamengeken,"['ngilla','-me','-nge','-ke','-n']"
24685,carniceria,['carniceria']
24686,mew,['mew']
24687,welu,['welu']
24688,tremlu,"['trem','-lu']"
24689,kampu,['kampu']
24690,mew,['mew']
24691,lelfün,['lelfün']
24692,mew,['mew']
24693,pichike,"['pichi','-ke']"
24694,che,['che']
24695,kimlay,"['kim','-la','-y']"
24696,tüfachi,"['tüfa','-chi']"
24697,dungu,['dungu']
24698,kimlay,"['kim','-la','-y']"
24699,ta,['ta']
24700,carniceria,['carniceria']
24701,layay,"['la','-ya','-y']"
24702,küpailotun,"['küpa','-ilo','-tu','-n']"
24703,pilu,"['pi','-lu']"
24704,ta,['ta']
24705,füchake,"['fücha','-ke']"
24706,che,['che']
24707,purum,['purum']
24708,rakiduami,"['rakiduam','-i']"
24709,chem,['chem']
24710,chi,['chi']
24711,ilongeay,"['ilo','-nge','-a','-y']"
24712,sañchu,['sañchu']
24713,ufisa,['ufisa']
24714,waka,['waka']
24715,chem,['chem']
24716,chi,['chi']
24717,ilongeay,"['ilo','-nge','-a','-y']"
24718,kawellu,['kawellu']
24719,chi,['chi']
24720,pikey,"['pi','-ke','-y']"
24721,femngechi,['femngechi']
24722,ta,['ta']
24723,peñi,['peñi']
24724,ka,['ka']
24725,nütramkayayu,"['nütramka','-ya','-yu']"
24726,pichiñ,['pichiñ']
24727,chumngechi,['chumngechi']
24728,ñi,['ñi']
24729,kimelngeael,"['kimel','-nge','-a','-el']"
24730,mapudungun,['mapudungun']
24731,tüfachi,"['tüfa','-chi']"
24732,waria,['waria']
24733,mew,['mew']
24734,fey,['fey']
24735,ta,['ta']
24736,kaley,"['ka','-le','-y']"
24737,ta,['ta']
24738,dungu,['dungu']
24739,kaley,"['ka','-le','-y']"
24740,dungu,['dungu']
24741,iñche,['iñche']
24742,chem,['chem']
24743,piafun,"['pi','-a','-fu','-n']"
24744,tüfa,['tüfa']
24745,chem,['chem']
24746,piafuiñ,"['pi','-a','-fu','-iñ']"
24747,tañi,"['ta','-ñi']"
24748,pichike,"['pichi','-ke']"
24749,choküm,['choküm']
24750,tañi,"['ta','-ñi']"
24751,pichike,"['pichi','-ke']"
24752,che,['che']
24753,pichike,"['pichi','-ke']"
24754,chuchu,['chuchu']
24755,mülelu,"['müle','-lu']"
24756,tüfa,['tüfa']
24757,mew,['mew']
24758,laku,['laku']
24759,tañi,"['ta','-ñi']"
24760,pichi,['pichi']
24761,laku,['laku']
24762,nielay,"['nie','-la','-y']"
24763,feychi,"['fey','-chi']"
24764,pekelay,"['pe','-ke','-la','-y']"
24765,chumngechi,['chumngechi']
24766,langümngeken,"['langüm','-nge','-ke','-n']"
24767,kulliñ,['kulliñ']
24768,chumngechi,['chumngechi']
24769,ñi,['ñi']
24770,langümngeken,"['langüm','-nge','-ke','-n']"
24771,ufisa,['ufisa']
24772,chumngechi,['chumngechi']
24773,ñi,['ñi']
24774,langümngeken,"['langüm','-nge','-ke','-n']"
24775,fillke,"['fill','-ke']"
24776,kulliñ,['kulliñ']
24777,ñi,['ñi']
24778,ilongeael,"['ilo','-nge','-a','-el']"
24779,ilotukangeael,"['ilo','-tu','-ka','-nge','-a','-el']"
24780,fey,['fey']
24781,tüfamew,"['tüfa','-mew']"
24782,ñi,['ñi']
24783,ñuke,['ñuke']
24784,amuyu,"['amu','-yu']"
24785,ngillameyu,"['ngilla','-me','-yu']"
24786,ilo,['ilo']
24787,pingey,"['pi','-nge','-y']"
24788,amuy,"['amu','-y']"
24789,ti,['ti']
24790,pichi,['pichi']
24791,che,['che']
24792,inangey,"['ina','-nge','-y']"
24793,ñi,['ñi']
24794,ñuke,['ñuke']
24795,konpuy,"['kon','-pu','-y']"
24796,kiñe,['kiñe']
24797,carniceria,['carniceria']
24798,mew,['mew']
24799,feychi,"['fey','-chi']"
24800,rakiduam,['rakiduam']
24801,fentren,['fentren']
24802,dungun,"['dungu','-n']"
24803,müley,"['müle','-y']"
24804,feychi,"['fey','-chi']"
24805,fey,['fey']
24806,müten,['müten']
24807,piael,"['pi','-a','-el']"
24808,chumngechi,['chumngechi']
24809,dunguael,"['dungu','-a','-el']"
24810,mapudungun,['mapudungun']
24811,waria,['waria']
24812,mew,['mew']
24813,chumngechi,['chumngechi']
24814,ñi,['ñi']
24815,kimelael,"['kimel','-a','-el']"
24816,waria,['waria']
24817,mew,['mew']
24818,amuan,"['amu','-a','-n']"
24819,yemean,"['ye','-me','-a','-n']"
24820,trapi,['trapi']
24821,pi,['pi']
24822,chi,['chi']
24823,kampu,['kampu']
24824,mew,['mew']
24825,che,['che']
24826,yemenge,"['ye','-me','-nge']"
24827,kiñe,['kiñe']
24828,cebolla,['cebolla']
24829,yemenge,"['ye','-me','-nge']"
24830,poñü,['poñü']
24831,lefkülen,"['lef','-küle','-n']"
24832,amuy,"['amu','-y']"
24833,pichike,"['pichi','-ke']"
24834,che,['che']
24835,ñi,['ñi']
24836,yemeael,"['ye','-me','-a','-el']"
24837,huerta,['huerta']
24838,mew,['mew']
24839,Santiago,['santiago']
24840,lefkülen,"['lef','-küle','-n']"
24841,amuy,"['amu','-y']"
24842,che,['che']
24843,yemeael,"['ye','-me','-a','-el']"
24844,feria,['feria']
24845,mew,['mew']
24846,ka,['ka']
24847,che,['che']
24848,ngillakamey,"['ngilla','-ka','-me','-y']"
24849,rangiñ,['rangiñ']
24850,waria,['waria']
24851,küpaley,"['küpa','-le','-y']"
24852,feria,['feria']
24853,mew,['mew']
24854,ñi,['ñi']
24855,fendeael,"['fende','-a','-el']"
24856,feychi,"['fey','-chi']"
24857,mongen,['mongen']
24858,ka,['ka']
24859,mongen,['mongen']
24860,ta,['ta']
24861,tüfey,['tüfey']
24862,ka,['ka']
24863,wimun,['wimun']
24864,femngechi,['femngechi']
24865,ta,['ta']
24866,müley,"['müle','-y']"
24867,taiñ,"['ta','-iñ']"
24868,rakiduamael,"['rakiduam','-a','-el']"
24869,iñchiñ,['iñchiñ']
24870,taiñ,"['ta','-iñ']"
24871,mapuchengen,"['mapuche','-nge','-n']"
24872,re,['re']
24873,lelfün,['lelfün']
24874,mew,['mew']
24875,re,['re']
24876,kampu,['kampu']
24877,mew,['mew']
24878,dungukey,"['dungu','-ke','-y']"
24879,mapudungun,['mapudungun']
24880,kam,['kam']
24881,dungungeay,"['dungu','-nge','-a','-y']"
24882,waria,['waria']
24883,mew,['mew']
24884,kam,['kam']
24885,iñche,['iñche']
24886,ñi,['ñi']
24887,mapuchengen,"['mapuche','-nge','-n']"
24888,küpadungun,"['küpa','-dungu','-n']"
24889,waria,['waria']
24890,mew,['mew']
24891,chem,['chem']
24892,piael,"['pi','-a','-el']"
24893,chumngechi,['chumngechi']
24894,tañi,"['ta','-ñi']"
24895,dunguael,"['dungu','-a','-el']"
24896,tüfamew,"['tüfa','-mew']"
24897,chem,['chem']
24898,üy,['üy']
24899,tukulelafiel,"['tuku','-lel','-a','-fi','-el']"
24900,ta,['ta']
24901,carniceria,['carniceria']
24902,chem,['chem']
24903,üy,['üy']
24904,tukulelafiel,"['tuku','-lel','-a','-fi','-el']"
24905,tachi,"['ta','-chi']"
24906,almacen,['almacen']
24907,fey,['fey']
24908,ta,['ta']
24909,areltu,"['arel','-tu']"
24910,dungun,"['dungu','-n']"
24911,müten,['müten']
24912,yenieaiñ,"['ye','-nie','-a','-iñ']"
24913,kam,['kam']
24914,kisu,['kisu']
24915,entuaiñ,"['entu','-a','-iñ']"
24916,kisu,['kisu']
24917,inventayaiñ,"['inventa','-ya','-iñ']"
24918,piy,"['pi','-y']"
24919,ta,['ta']
24920,wingka,['wingka']
24921,dungun,"['dungu','-n']"
24922,kiñe,['kiñe']
24923,dungun,"['dungu','-n']"
24924,piken,"['pi','-ke','-n']"
24925,ka,['ka']
24926,welu,['welu']
24927,pichi,['pichi']
24928,pofreleiñ,"['pofre','-le','-iñ']"
24929,taiñ,"['ta','-iñ']"
24930,mapuchengen,"['mapuche','-nge','-n']"
24931,taiñ,"['ta','-iñ']"
24932,dungun,"['dungu','-n']"
24933,mew,['mew']
24934,weke,"['we','-ke']"
24935,dungu,['dungu']
24936,akuy,"['aku','-y']"
24937,fillke,"['fill','-ke']"
24938,tripantü,['tripantü']
24939,rume,['rume']
24940,akulngey,"['aku','-l','-nge','-y']"
24941,patriwkülen,"['patriw','-küle','-n']"
24942,akuy,"['aku','-y']"
24943,weke,"['we','-ke']"
24944,dungu,['dungu']
24945,ka,['ka']
24946,pais,['pais']
24947,küpangelu,"['küpa','-nge','-lu']"
24948,feymew,['feymew']
24949,ta,['ta']
24950,iñchiñ,['iñchiñ']
24951,ta,['ta']
24952,pepidungulafiiñ,"['pepi','-dungu','-la','-fi','-iñ']"
24953,tañi,"['ta','-ñi']"
24954,dungun,"['dungu','-n']"
24955,mew,['mew']
24956,feychi,"['fey','-chi']"
24957,weke,"['we','-ke']"
24958,dungun,"['dungu','-n']"
24959,weke,"['we','-ke']"
24960,chemkün,"['chem','-*kü','-n']"
24961,akulu,"['aku','-lu']"
24962,tüfachi,"['tüfa','-chi']"
24963,pais,['pais']
24964,mew,['mew']
24965,feymew,['feymew']
24966,ta,['ta']
24967,müley,"['müle','-y']"
24968,tañi,"['ta','-ñi']"
24969,rakiduamael,"['rakiduam','-a','-el']"
24970,ta,['ta']
24971,pu,['pu']
24972,mapuche,['mapuche']
24973,müley,"['müle','-y']"
24974,tañi,"['ta','-ñi']"
24975,rakiduamael,"['rakiduam','-a','-el']"
24976,ta,['ta']
24977,pu,['pu']
24978,anümche,"['anüm','-che']"
24979,chumngechi,['chumngechi']
24980,ñi,['ñi']
24981,amulael,"['amu','-l','-a','-el']"
24982,tañi,"['ta','-ñi']"
24983,dungu,['dungu']
24984,tañi,"['ta','-ñi']"
24985,üytuael,"['üy','-tu','-a','-el']"
24986,ta,['ta']
24987,fillke,"['fill','-ke']"
24988,dungu,['dungu']
24989,femnole,"['fem','-no','-l'e']"
24990,doy,['doy']
24991,pofreleay,"['pofre','-le','-a','-y']"
24992,femngechi,['femngechi']
24993,peno,['peno']
24994,ta,['ta']
24995,afkey,"['af','-ke','-y']"
24996,ta,['ta']
24997,dungu,['dungu']
24998,allkükeiñ,"['allkü','-ke','-iñ']"
24999,ta,['ta']
25000,iñchiñ,['iñchiñ']
25001,taiñ,"['ta','-iñ']"
25002,mapuchengen,"['mapuche','-nge','-n']"
25003,fillke,"['fill','-ke']"
25004,kewün,['kewün']
25005,mülelu,"['müle','-lu']"
25006,tüfachi,"['tüfa','-chi']"
25007,mapu,['mapu']
25008,mew,['mew']
25009,mundo,['mundo']
25010,mew,['mew']
25011,afkey,"['af','-ke','-y']"
25012,pingey,"['pi','-nge','-y']"
25013,ngewelay,"['nge','-we','-la','-y']"
25014,dungukelu,"['dungu','-ke','-lu']"
25015,feychi,"['fey','-chi']"
25016,dungu,['dungu']
25017,feymew,['feymew']
25018,peno,['peno']
25019,ñi,['ñi']
25020,trurnon,"['trur','-no','-n']"
25021,ñi,['ñi']
25022,trurtukunon,"['trur','-tuku','-no','-n']"
25023,dungu,['dungu']
25024,engu,['engu']
25025,femngechi,['femngechi']
25026,ta,['ta']
25027,afkülekey,"['af','-küle','-ke','-y']"
25028,ta,['ta']
25029,dungu,['dungu']
25030,femnole,"['fem','-no','-l'e']"
25031,ta,['ta']
25032,mapuche,['mapuche']
25033,femnole,"['fem','-no','-l'e']"
25034,ta,['ta']
25035,pu,['pu']
25036,anümche,"['anüm','-che']"
25037,fillke,"['fill','-ke']"
25038,pais,['pais']
25039,mew,['mew']
25040,afay,"['af','-a','-y']"
25041,tañi,"['ta','-ñi']"
25042,dungu,['dungu']
25043,engün,['engün']
25044,afay,"['af','-a','-y']"
25045,tañi,"['ta','-ñi']"
25046,nguyuay,"['nguyu','-a','-y']"
25047,tañi,"['ta','-ñi']"
25048,dungu,['dungu']
25049,engün,['engün']
25050,re,['re']
25051,aretu,['aretu']
25052,dungumekele,"['dungu','-meke','-l'e']"
25053,engün,['engün']
25054,afay,"['af','-a','-y']"
25055,tañi,"['ta','-ñi']"
25056,dungu,['dungu']
25057,femngechi,['femngechi']
25058,ka,['ka']
25059,afkey,"['af','-ke','-y']"
25060,pu,['pu']
25061,yagan,['yagan']
25062,piam,['piam']
25063,epu,['epu']
25064,che,['che']
25065,müten,['müten']
25066,dungumekey,"['dungu','-meke','-y']"
25067,chi,['chi']
25068,dungu,['dungu']
25069,epu,['epu']
25070,rakiduamleiñ,"['rakiduam','-le','-iñ']"
25071,kiñe,['kiñe']
25072,pataka,['pataka']
25073,tripantü,['tripantü']
25074,rupalu,"['rupa','-lu']"
25075,mülekefuy,"['müle','-ke','-fu','-y']"
25076,fentren,['fentren']
25077,dungukelu,"['dungu','-ke','-lu']"
25078,feychi,"['fey','-chi']"
25079,kewün,['kewün']
25080,welu,['welu']
25081,fachiantü,['fachiantü']
25082,müley,"['müle','-y']"
25083,epu,['epu']
25084,ka,['ka']
25085,allkümen,"['allkü','-me','-n']"
25086,Peru,['Peru']
25087,ka,['ka']
25088,allkümen,"['allkü','-me','-n']"
25089,Bolivia,['Bolivia']
25090,trawülu,"['trawü','-lu']"
25091,iñchiñ,['iñchiñ']
25092,fillke,"['fill','-ke']"
25093,anümche,"['anüm','-che']"
25094,feychi,"['fey','-chi']"
25095,mapu,['mapu']
25096,mew,['mew']
25097,kiñeke,"['kiñe','-ke']"
25098,feypiy,"['fey','-pi','-y']"
25099,ñi,['ñi']
25100,rakiduam,['rakiduam']
25101,mew,['mew']
25102,müley,"['müle','-y']"
25103,meli,['meli']
25104,che,['che']
25105,müten,['müten']
25106,müley,"['müle','-y']"
25107,ñi,['ñi']
25108,dungudungumeken,"['dungu','-dungu','-meke','-n']"
25109,ñi,['ñi']
25110,kewün,['kewün']
25111,kiñeke,"['kiñe','-ke']"
25112,küla,['küla']
25113,piy,"['pi','-y']"
25114,ngelay,"['nge','-la','-y']"
25115,ñi,['ñi']
25116,tañi,"['ta','-ñi']"
25117,dunguael,"['dungu','-a','-el']"
25118,ngelay,"['nge','-la','-y']"
25119,ñi,['ñi']
25120,tañi,"['ta','-ñi']"
25121,witra-n,"['witra','-n']"
25122,purayael,"['pura','-ya','-el']"
25123,feychi,"['fey','-chi']"
25124,dungu,['dungu']
25125,kimlayngün,"['kim','-la','-y','-ngün']"
25126,re,['re']
25127,papel,['papel']
25128,mew,['mew']
25129,müley,"['müle','-y']"
25130,kiñeke,"['kiñe','-ke']"
25131,püle,['püle']
25132,feychike,"['fey','-chi','-ke']"
25133,anümdungu,"['anüm','-dungu']"
25134,chumngechi,['chumngechi']
25135,kimniey,"['kim','-nie','-y']"
25136,nienole,"['nie','-no','-l'e']"
25137,dungu,['dungu']
25138,nienole,"['nie','-no','-l'e']"
25139,grabacion,['grabacion']
25140,nienole,"['nie','-no','-l'e']"
25141,femngechi,['femngechi']
25142,ta,['ta']
25143,afay,"['af','-a','-y']"
25144,dungu,['dungu']
25145,fey,['fey']
25146,ta,['ta']
25147,feypikey,"['fey','-pi','-ke','-y']"
25148,ta,['ta']
25149,ti,['ti']
25150,pu,['pu']
25151,wingka,['wingka']
25152,estudiayaiñ,"['estudia','-ya','-iñ']"
25153,kimelaiñ,"['kimel','-a','-iñ']"
25154,la,['la']
25155,dungu,['dungu']
25156,la,['la']
25157,dungu,['dungu']
25158,dew,['dew']
25159,lachi,"['la','-chi']"
25160,dungu,['dungu']
25161,re,['re']
25162,papel,['papel']
25163,mew,['mew']
25164,mülelu,"['müle','-lu']"
25165,fey,['fey']
25166,ta,['ta']
25167,lay,"['la','-y']"
25168,chi,['chi']
25169,dungu,['dungu']
25170,feypingerkey,"['fey','-pi','-nge','-rke','-y']"
25171,fey,['fey']
25172,ta,['ta']
25173,fentren,['fentren']
25174,llikalen,"['llika','-le','-n']"
25175,iñche,['iñche']
25176,taiñ,"['ta','-iñ']"
25177,mapuchengen,"['mapuche','-nge','-n']"
25178,tüfachi,"['tüfa','-chi']"
25179,waria,['waria']
25180,mew,['mew']
25181,fentren,['fentren']
25182,llikalen,"['llika','-le','-n']"
25183,femnoliiñ,"['fem','-no','-li','-iñ']"
25184,taiñ,"['ta','-iñ']"
25185,mapuchengen,"['mapuche','-nge','-n']"
25186,iñchiñ,['iñchiñ']
25187,dungunoliiñ,"['dungu','-no','-li','-iñ']"
25188,tañi,"['ta','-ñi']"
25189,mapudungun,['mapudungun']
25190,tukungenofiliñ,"['tuku','-nge','-no','-fi','-l','-iñ']"
25191,üy,['üy']
25192,feychi,"['fey','-chi']"
25193,weke,"['we','-ke']"
25194,dungu,['dungu']
25195,ñochikechi,"['ñochi','-kechi']"
25196,famnagküleay,"['fam','-nag','-küle','-a','-y']"
25197,taiñ,"['ta','-iñ']"
25198,dungun,"['dungu','-n']"
25199,femngechi,['femngechi']
25200,feymew,['feymew']
25201,waria,['waria']
25202,mew,['mew']
25203,ka,['ka']
25204,mongen,['mongen']
25205,müley,"['müle','-y']"
25206,ka,['ka']
25207,dungu,['dungu']
25208,müley,"['müle','-y']"
25209,tañi,"['ta','-ñi']"
25210,dunguael,"['dungu','-a','-el']"
25211,mapudungun,['mapudungun']
25212,mew,['mew']
25213,chumngechi,['chumngechi']
25214,feypiafuiñ,"['fey','-pi','-a','-fu','-iñ']"
25215,iñche,['iñche']
25216,amuan,"['amu','-a','-n']"
25217,feria,['feria']
25218,mew,['mew']
25219,ngillakamean,"['ngilla','-ka','-me','-a','-n']"
25220,poñü,['poñü']
25221,ngillamean,"['ngilla','-me','-a','-n']"
25222,cebolla,['cebolla']
25223,ngillamean,"['ngilla','-me','-a','-n']"
25224,trapi,['trapi']
25225,ngillakamean,"['ngilla','-ka','-me','-a','-n']"
25226,pifuliiñ,"['pi','-fu','-li','-iñ']"
25227,ta,['ta']
25228,iñchiñ,['iñchiñ']
25229,feychi,"['fey','-chi']"
25230,chumngechi,['chumngechi']
25231,dungukeiñ,"['dungu','-ke','-iñ']"
25232,wingkadungun,"['wingkadungu','-n']"
25233,mew,['mew']
25234,chem,['chem']
25235,fillke,"['fill','-ke']"
25236,dungu,['dungu']
25237,femngechi,['femngechi']
25238,dunguliiñ,"['dungu','-li','-iñ']"
25239,femngechi,['femngechi']
25240,witra-n,"['witra','-n']"
25241,puramaiñ,"['pura','-m','-a','-iñ']"
25242,taiñ,"['ta','-iñ']"
25243,dungu,['dungu']
25244,fachiantü,['fachiantü']
25245,mapudungun,['mapudungun']
25246,kimelngey,"['kimel','-nge','-y']"
25247,re,['re']
25248,clase,['clase']
25249,mew,['mew']
25250,müten,['müten']
25251,re,['re']
25252,clase,['clase']
25253,mew,['mew']
25254,müten,['müten']
25255,kimelngey,"['kimel','-nge','-y']"
25256,müley,"['müle','-y']"
25257,clase,['clase']
25258,feymew,['feymew']
25259,kimelngey,"['kimel','-nge','-y']"
25260,mapudungun,['mapudungun']
25261,fey,['fey']
25262,kimelngelay,"['kimel','-nge','-la','-y']"
25263,ka,['ka']
25264,chem,['chem']
25265,ñi,['ñi']
25266,feypiael,"['fey','-pi','-a','-el']"
25267,tañi,"['ta','-ñi']"
25268,feypiael,"['fey','-pi','-a','-el']"
25269,dullitumekeiñ,"['dulli','-tu','-meke','-iñ']"
25270,dungu,['dungu']
25271,müten,['müten']
25272,tañi,"['ta','-ñi']"
25273,nütramkayael,"['nütramka','-ya','-el']"
25274,sala,['sala']
25275,mew,['mew']
25276,fey,['fey']
25277,ta,['ta']
25278,ka,['ka']
25279,kuñiwtuküley,"['kuñiw','-tu','-küle','-y']"
25280,feychi,"['fey','-chi']"
25281,dungu,['dungu']
25282,ka,['ka']
25283,müte,['müte']
25284,kümelay,"['küme','-la','-y']"
25285,re,['re']
25286,kimelfiiñ,"['kimel','-fi','-iñ']"
25287,iney,['iney']
25288,pingeymi,"['pi','-nge','-ymi']"
25289,tunten,['tunten']
25290,tripantü,['tripantü']
25291,nieymi,"['nie','-ymi']"
25292,chew,['chew']
25293,tuwimi,"['tuw','-imi']"
25294,fey,['fey']
25295,müten,['müten']
25296,welu,['welu']
25297,feychi,"['fey','-chi']"
25298,dungu,['dungu']
25299,fillantü,"['fill','-antü']"
25300,feypiwlaiñ,"['fey','-pi','-w','-la','-iñ']"
25301,müley,"['müle','-y']"
25302,tañi,"['ta','-ñi']"
25303,kimelael,"['kimel','-a','-el']"
25304,chumngechi,['chumngechi']
25305,ñi,['ñi']
25306,nütramkangeken,"['nütramka','-nge','-ke','-n']"
25307,chumngechi,['chumngechi']
25308,nütramkakeiñ,"['nütramka','-ke','-iñ']"
25309,fillke,"['fill','-ke']"
25310,fillke,"['fill','-ke']"
25311,dungu,['dungu']
25312,mew,['mew']
25313,wingka,['wingka']
25314,dungun,"['dungu','-n']"
25315,mew,['mew']
25316,ka,['ka']
25317,femngechi,['femngechi']
25318,nütramkaleaiñ,"['nütramka','-le','-a','-iñ']"
25319,mapuchedungun,"['mapuche','-dungu','-n']"
25320,mew,['mew']
25321,femngechi,['femngechi']
25322,ta,['ta']
25323,witra-n,"['witra','-n']"
25324,puramafuiñ,"['pura','-m','-a','-fu','-iñ']"
25325,taiñ,"['ta','-iñ']"
25326,dungun,"['dungu','-n']"
25327,piken,"['pi','-ke','-n']"
25328,tañi,"['ta','-ñi']"
25329,rakiduam,['rakiduam']
25330,mew,['mew']
25331,peñi,['peñi']
25332,waria,['waria']
25333,mew,['mew']
25334,waria,['waria']
25335,mew,['mew']
25336,ka,['ka']
25337,chem,['chem']
25338,dungu,['dungu']
25339,mew,['mew']
25340,truri,"['trur','-i']"
25341,mapuche,['mapuche']
25342,mongen,['mongen']
25343,lelfün,['lelfün']
25344,mew,['mew']
25345,ka,['ka']
25346,mongen,['mongen']
25347,tüfachi,"['tüfa','-chi']"
25348,waria,['waria']
25349,mew,['mew']
25350,chem,['chem']
25351,dungu,['dungu']
25352,mew,['mew']
25353,truri,"['trur','-i']"
25354,müte,['müte']
25355,no,['no']
25356,müte,['müte']
25357,no,['no']
25358,fey,['fey']
25359,tüfa,['tüfa']
25360,mew,['mew']
25361,re,['re']
25362,wingkadungun,"['wingkadungu','-n']"
25363,müley,"['müle','-y']"
25364,dungun,"['dungu','-n']"
25365,mew,['mew']
25366,dunguleiñ,"['dungu','-le','-iñ']"
25367,re,['re']
25368,wingkadungun,"['wingkadungu','-n']"
25369,müley,"['müle','-y']"
25370,kimngelay,"['kim','-nge','-la','-y']"
25371,mapudungun,['mapudungun']
25372,nütramkangelay,"['nütramka','-nge','-la','-y']"
25373,mapudungun,['mapudungun']
25374,tren,['tren']
25375,mew,['mew']
25376,micro,['micro']
25377,mew,['mew']
25378,allküngelay,"['allkü','-nge','-la','-y']"
25379,mapudungun,['mapudungun']
25380,re,['re']
25381,wingkadungun,"['wingkadungu','-n']"
25382,müten,['müten']
25383,feymew,['feymew']
25384,ta,['ta']
25385,iyael,['iyael']
25386,ka,['ka']
25387,trurlay,"['trur','-la','-y']"
25388,ka,['ka']
25389,iyael,['iyael']
25390,müley,"['müle','-y']"
25391,tüfa,['tüfa']
25392,mew,['mew']
25393,kuram,['kuram']
25394,ingey,"['i','-nge','-y']"
25395,tüfachi,"['tüfa','-chi']"
25396,waria,['waria']
25397,mew,['mew']
25398,antü,['antü']
25399,kuram,['kuram']
25400,pingey,"['pi','-nge','-y']"
25401,ngelay,"['nge','-la','-y']"
25402,ta,['ta']
25403,uyew,['uyew']
25404,pekeiñ,"['pe','-ke','-iñ']"
25405,iñchiñ,['iñchiñ']
25406,allkatun,"['allka','-tu','-n']"
25407,allkatun,"['allka','-tu','-n']"
25408,ta,['ta']
25409,achawall,['achawall']
25410,fey,['fey']
25411,ta,['ta']
25412,mülekey,"['müle','-ke','-y']"
25413,ta,['ta']
25414,kuram,['kuram']
25415,allkatuy,"['allka','-tu','-y']"
25416,achawall,['achawall']
25417,feymew,['feymew']
25418,ta,['ta']
25419,tripay,"['tripa','-y']"
25420,ta,['ta']
25421,kuram,['kuram']
25422,müte,['müte']
25423,kimkelafuy,"['kim','-ke','-la','-fu','-y']"
25424,lelfün,['lelfün']
25425,mew,['mew']
25426,feychi,"['fey','-chi']"
25427,antü,['antü']
25428,kuram,['kuram']
25429,welu,['welu']
25430,ka,['ka']
25431,feypingey,"['fey','-pi','-nge','-y']"
